;103361;7591142000803;1200089585;010759114200080310488918e0217161231211200089585;;;;
;103311;7591142000803;1200089587;010759114200080310488918e0217161231211200089587;;;;
;103291;7591142000803;1200089588;010759114200080310488918e0217161231211200089588;;;;
;103301;7591142000803;1200089590;010759114200080310488918e0217161231211200089590;;;;
;103321;7591142000803;1200089591;010759114200080310488918e0217161231211200089591;;;;
;102081;7730949043112;2720613628;01077309490431122127206136281716113010BA028442;;;;
;102111;7730949043112;2744941485;01077309490431122127449414851716113010BA028442;;;;
;102071;7730949043112;3260226153;01077309490431122132602261531716113010BA028442;;;;
;106661;7730949043112;4129336218;01077309490431122141293362181716113010BA028442;;;;
;102101;7730949043112;4490269582;01077309490431122144902695821716113010BA028442;;;;
;102121;7730949043112;5480525637;01077309490431122154805256371716113010BA028442;;;;
;102091;7730949043112;8875885888;01077309490431122188758858881716113010BA028442;;;;
;103131;7730949043211;2273891759;01077309490432112122738917591717043010BA031175;;;;
;103161;7730949043211;2438502564;01077309490432112124385025641717043010BA031175;;;;
;103121;7730949043211;3335141068;01077309490432112133351410681717043010BA031175;;;;
;103151;7730949043211;5358465169;01077309490432112153584651691717043010BA031175;;;;
;103171;7730949043211;9505338616;01077309490432112195053386161717043010BA031175;;;;
;103141;7730949043211;9515624526;01077309490432112195156245261717043010BA031175;;;;
;107941;7790375250645;28028115316157845210;010779037525064521280281153161578452101718033110150806;;;;
;106651;7790440362914;1200020854;01077904403629141054163PE17170731211200020854;;;;
;105881;7790440382622;1200051993;0107790440382622171703311054760QA211200051993;;;;
;105891;7790440382622;1200051999;0107790440382622171703311054760QA211200051999;;;;
;105101;7790440445624;1200285421;0107790440445624171804301057193QA211200285421;;;;
;105121;7790440445624;1200285657;0107790440445624171804301057193QA211200285657;;;;
;105111;7790440445624;1200285660;0107790440445624171804301057193QA211200285660;;;;
;105711;7790440621226;1200049944;0107790440621226171710181048825qa211200049944;;;;
;105721;7790440621226;1200064157;0107790440621226171710181048825QA211200064157;;;;
;105731;7790440621226;1200064160;0107790440621226171710181048825QA211200064160;;;;
;105751;7790440621424;1200595689;0107790440621424171804301056055QA211200595689;;;;
;105741;7790440621424;1200595783;0107790440621424171804301056055QA211200595783;;;;
;104911;7790440621523;1201754814;0107790440621523171806301056099qa211201754814;;;;
;104941;7790440621523;1201755008;0107790440621523171806301056099qa211201755008;;;;
;104931;7790440621523;1201755012;0107790440621523171806301056099qa211201755012;;;;
;104921;7790440621523;1201755016;0107790440621523171806301056099qa211201755016;;;;
;104901;7790440621523;1201755017;0107790440621523171806301056099qa211201755017;;;;
;108591;7790440621523;1201787148;0107790440621523171806301057196qa211201787148;;;;
;108581;7790440621523;1201787151;0107790440621523171806301057196qa211201787151;;;;
;108571;7790440621523;1201787156;0107790440621523171806301057196qa211201787156;;;;
;104581;7791829000762;440885314;01077918290007622104408853141717053110035132;;;;
;104641;7791829000762;794029080;01077918290007622107940290801717053110035132;;;;
;104551;7791829000762;1139053846;01077918290007622111390538461717053110035132;;;;
;104611;7791829000762;2833249512;01077918290007622128332495121717053110035132;;;;
;104531;7791829000762;3067012266;01077918290007622130670122661717053110035132;;;;
;104591;7791829000762;3360388697;01077918290007622133603886971717053110035132;;;;
;104651;7791829000762;4161778536;01077918290007622141617785361717053110035132;;;;
;104561;7791829000762;4321498351;01077918290007622143214983511717053110035132;;;;
;104621;7791829000762;4704163622;01077918290007622147041636221717053110035132;;;;
;104541;7791829000762;6051919070;01077918290007622160519190701717053110035132;;;;
;104601;7791829000762;7497812328;01077918290007622174978123281717053110035132;;;;
;104661;7791829000762;7811826100;01077918290007622178118261001717053110035132;;;;
;104571;7791829000762;8537931329;01077918290007622185379313291717053110035132;;;;
;104631;7791829000762;8998846681;01077918290007622189988466811717053110035132;;;;
;107581;7791909336484;1528339030;010779190933648410AX15C117170930211528339030;;;;
;107591;7791909336484;1549325517;010779190933648410AX15C117170930211549325517;;;;
;107561;7791909336484;1549665514;010779190933648410AX15C117170930211549665514;;;;
;105961;7792183000443;1500309156;0107792183000443211500309156;;;;
;105941;7792183000443;1500309158;0107792183000443211500309158;;;;
;105951;7792183000443;1500309161;0107792183000443211500309161;;;;
;107331;7792183000443;1500309671;0107792183000443211500309671;;;;
;103541;7792183000443;1500312867;0107792183000443211500312867;;;;
;103551;7792183000443;1500312869;0107792183000443211500312869;;;;
;107341;7792183000443;1500313186;0107792183000443211500313186;;;;
;108121;7792183000443;1500315133;0107792183000443211500315133;;;;
;108131;7792183000443;1500315136;0107792183000443211500315136;;;;
;108141;7792183000443;1500315147;0107792183000443211500315147;;;;
;108111;7792183000443;1500315148;0107792183000443211500315148;;;;
;108151;7792183000443;1500315149;0107792183000443211500315149;;;;
;103501;7792183002928;1500360204;0107792183002928211500360204;;;;
;103511;7792183487268;1500170501;0107792183487268211500170501;;;;
;103521;7792183487268;1500170503;0107792183487268211500170503;;;;
;105271;7792183488647;1500584479;0107792183488647211500584479;;;;
;105251;7792183488647;1500584481;0107792183488647211500584481;;;;
;105221;7792183488647;1500584494;0107792183488647211500584494;;;;
;105191;7792183488647;1500584496;0107792183488647211500584496;;;;
;105241;7792183488647;1500584497;0107792183488647211500584497;;;;
;105211;7792183488647;1500584661;0107792183488647211500584661;;;;
;105261;7792183488647;1500584667;0107792183488647211500584667;;;;
;105181;7792183488647;1500584668;0107792183488647211500584668;;;;
;105201;7792183488647;1500584669;0107792183488647211500584669;;;;
;105231;7792183488647;1500584893;0107792183488647211500584893;;;;
;108221;7792183488647;1500585976;0107792183488647211500585976;;;;
;108171;7792183488647;1500586019;0107792183488647211500586019;;;;
;108211;7792183488647;1500586021;0107792183488647211500586021;;;;
;107551;7792183488647;1500586022;0107792183488647211500586022;;;;
;107541;7792183488647;1500586023;0107792183488647211500586023;;;;
;108191;7792183488647;1500586024;0107792183488647211500586024;;;;
;108101;7792183488647;1500586030;0107792183488647211500586030;;;;
;108161;7792183488647;1500586036;0107792183488647211500586036;;;;
;108181;7792183488647;1500586039;0107792183488647211500586039;;;;
;108201;7792183488647;1500586040;0107792183488647211500586040;;;;
;105391;7792183488814;1500237358;0107792183488814211500237358;;;;
;108361;7792183488814;1500241095;0107792183488814211500241095;;;;
;107531;7792183488814;1500241465;0107792183488814211500241465;;;;
;107521;7792183488814;1500241499;0107792183488814211500241499;;;;
;107501;7792183488814;1500241509;0107792183488814211500241509;;;;
;107511;7792183488814;1500241512;0107792183488814211500241512;;;;
;107491;7792183488814;1500241590;0107792183488814211500241590;;;;
;107091;7792183488821;1500052033;0107792183488821211500052033;;;;
;105681;7792183488821;1500052049;0107792183488821211500052049;;;;
;108661;7792183488821;1500053477;0107792183488821211500053477;;;;
;108411;7792183488821;1500055093;0107792183488821211500055093;;;;
;106251;7792219000164;13784098;01077922190001642113784098102221317170625;;;;
;103871;7792371015150;12864933;010779237101515021128649331718031110M3529B01;;;;
;103881;7792371015150;25338618;010779237101515021253386181718031110M3529B01;;;;
;103851;7792371015150;32279049;010779237101515021322790491718031110M3529B01;;;;
;103911;7792371015150;41849931;010779237101515021418499311718031110M3529B01;;;;
;103901;7792371015150;42394001;010779237101515021423940011718031110M3529B01;;;;
;103891;7792371015150;53047102;010779237101515021530471021718031110M3529B01;;;;
;103921;7792371015150;63554512;010779237101515021635545121718031110M3529B01;;;;
;103841;7792371015150;66797575;010779237101515021667975751718031110M3529B01;;;;
;103861;7792371015150;79589683;010779237101515021795896831718031110M3529B01;;;;
;103831;7792371015150;98066554;010779237101515021980665541718031110M3529B01;;;;
;106001;7792371074034;54084008;010779237107403421540840081717063010B6110B01;;;;
;108321;7792371238931;66812;010779237123893121000668121719022810N7070B09;;;;
;105701;7792371238931;17952852;010779237123893121179528521719022810n7070b09;;;;
;108751;7792371238931;30890779;010779237123893121308907791719033110N7077B13;;;;
;107231;7792371238931;58641959;010779237123893121586419591719033110N7077B13;;;;
;104451;7792371238931;59898483;010779237123893121598984831719022810n7070b09;;;;
;102941;7792371238931;74969588;010779237123893121749695881719022810N7070B09;;;;
;102931;7792371238931;76622182;010779237123893121766221821719022810N7070B09;;;;
;107241;7792371238931;82066077;010779237123893121820660771719033110N7077B13;;;;
;103401;7792371238931;83076967;010779237123893121830769671719022810n7070b09;;;;
;108761;7792371238931;92218027;010779237123893121922180271719033110N7077B13;;;;
;103391;7792371398369;17680501;010779237139836921176805011717043010h0117b20;;;;
;108331;7792371398369;47245266;010779237139836921472452661717043010H0118B10;;;;
;108241;7792371398369;82314403;010779237139836921823144031717043010H0118B10;;;;
;107141;7793397080122;29375;01077933970801222100029375;;;;
;107151;7793397080122;29426;01077933970801222100029426;;;;
;107181;7793397080122;29587;01077933970801222100029587;;;;
;107171;7793397080122;30417;01077933970801222100030417;;;;
;107161;7793397080122;30426;01077933970801222100030426;;;;
;107201;7793569000040;373326430;0107793569000040210373326430171707311031475;;;;
;107191;7793569000040;6857611521;0107793569000040216857611521171707311031475;;;;
;111211;7793569000873;7741988035;0107793569000873217741988035171711301032593;;;;
;111201;7793569000873;8047657179;0107793569000873218047657179171711301032593;;;;
;102551;7793569003638;1353460463;0107793569003638211353460463171706301031474;;;;
;102451;7793569003638;2159817085;0107793569003638212159817085171706301031474;;;;
;102531;7793569003638;2228902295;0107793569003638212228902295171706301031474;;;;
;102431;7793569003638;3014389147;0107793569003638213014389147171706301031474;;;;
;102581;7793569003638;3034472387;0107793569003638213034472387171706301031474;;;;
;102571;7793569003638;3748719237;0107793569003638213748719237171706301031474;;;;
;102461;7793569003638;4172250559;0107793569003638214172250559171706301031474;;;;
;102471;7793569003638;4638469645;0107793569003638214638469645171706301031474;;;;
;102621;7793569003638;4689056077;0107793569003638214689056077171706301031474;;;;
;102521;7793569003638;4757861906;0107793569003638214757861906171706301031474;;;;
;102481;7793569003638;5216864164;0107793569003638215216864164171706301031474;;;;
;102441;7793569003638;5468906244;0107793569003638215468906244171706301031474;;;;
;102541;7793569003638;6460216946;0107793569003638216460216946171706301031474;;;;
;102591;7793569003638;7321140359;0107793569003638217321140359171706301031474;;;;
;102511;7793569003638;7502620457;0107793569003638217502620457171706301031474;;;;
;102611;7793569003638;7729607082;0107793569003638217729607082171706301031474;;;;
;102561;7793569003638;8681147917;0107793569003638218681147917171706301031474;;;;
;102491;7793569003638;8777922248;0107793569003638218777922248171706301031474;;;;
;102501;7793569003638;9242864911;0107793569003638219242864911171706301031474;;;;
;102601;7793569003638;9835879061;0107793569003638219835879061171706301031474;;;;
;105371;7793569005496;7865644708;0107793569005496217865644708171704301031010;;;;
;106021;7793640215585;515528812435;010779364021558521515528812435;;;;
;106011;7793640215585;543891573705;010779364021558521543891573705;;;;
;106471;7794220000614;20021215749355925417;010779422000061421200212157493559254171719093010lc614;;;;
;103021;7794220000614;20021315739661745114;010779422000061421200213157396617451141719093010lc614;;;;
;106491;7794220000614;20024215739159885517;010779422000061421200242157391598855171719093010lc614;;;;
;105051;7794220000614;20025215719152945112;010779422000061421200252157191529451121719093010LC614;;;;
;107051;7794220000614;21020315709093835716;010779422000061421210203157090938357161719093010LC614;;;;
;103011;7794220000614;21026315719163745115;010779422000061421210263157191637451151719093010lc614;;;;
;105021;7794220000614;21027215709956815314;010779422000061421210272157099568153141719093010LC614;;;;
;103061;7794220000614;22019315188228125011;010779422000061421220193151882281250111719093010lc614;;;;
;103051;7794220000614;22022505880806345718;010779422000061421220225058808063457181719093010lc614;;;;
;103041;7794220000614;22028505880009305614;010779422000061421220285058800093056141719093010lc614;;;;
;106501;7794220000614;22029215799558825012;010779422000061421220292157995588250121719093010lc614;;;;
;107011;7794220000614;23025215749956855514;010779422000061421230252157499568555141719093010LC614;;;;
;106511;7794220000614;23026215709659825710;010779422000061421230262157096598257101719093010lc614;;;;
;106481;7794220000614;23027215739253865011;010779422000061421230272157392538650111719093010lc614;;;;
;105031;7794220000614;23029215769359825514;010779422000061421230292157693598255141719093010LC614;;;;
;105011;7794220000614;24020215739955925415;010779422000061421240202157399559254151719093010LC614;;;;
;105061;7794220000614;25021215799856825210;010779422000061421250212157998568252101719093010LC614;;;;
;107031;7794220000614;25022315759090885618;010779422000061421250223157590908856181719093010LC614;;;;
;106461;7794220000614;25026215769350945618;010779422000061421250262157693509456181719093010lc614;;;;
;107021;7794220000614;25026315759093815618;010779422000061421250263157590938156181719093010LC614;;;;
;107041;7794220000614;25028315779292825513;010779422000061421250283157792928255131719093010LC614;;;;
;103031;7794220000614;26026315709065765213;010779422000061421260263157090657652131719093010lc614;;;;
;105041;7794220000614;27029215769251985516;010779422000061421270292157692519855161719093010LC614;;;;
;107061;7794220000614;28021315729390775012;010779422000061421280213157293907750121719093010LC614;;;;
;108481;7794640261336;G022857081;010779464026133621g0228570811718063010'jy2u;;;;
;108491;7794640261336;G534921493;010779464026133621g5349214931718063010'jy2u;;;;
;107781;7794640261336;G571524016;010779464026133621G5715240161718063010'JY2U;;;;
;107771;7794640261336;G647508673;010779464026133621G6475086731718063010'JY2U;;;;
;104741;7794640263033;1127923384;01077946402630331718053110628211127923384;;;;
;106361;7794640263057;G329579647;010779464026305721g3295796471718022810164505;;;;
;106331;7794640263057;G550239953;010779464026305721g5502399531718022810164505;;;;
;106341;7794640263057;G591672480;010779464026305721g5916724801718022810164505;;;;
;106351;7794640263057;G726387448;010779464026305721g7263874481718022810164505;;;;
;103231;7794640401701;G493267453;010779464040170121G4932674531718043010GL8G;;;;
;103491;7794640820311;G349397157;010779464082031121G34939715717180228101059249;;;;
;105661;7795302000171;20008215077963882312;010779530200017121200082150779638823121717092810kx020;;;;
;108511;7795302180149;21030115321365625916;010779530218014921210301153213656259161717073110151108;;;;
;107851;7795302180149;23039115331265465414;010779530218014921230391153312654654141717073110151108;;;;
;107841;7795302180149;24031115341968465014;010779530218014921240311153419684650141717073110151108;;;;
;108501;7795302180149;27031115301163665618;010779530218014921270311153011636656181717073110151108;;;;
;107831;7795302180149;27033115311663425115;010779530218014921270331153116634251151717073110151108;;;;
;107821;7795302180149;28034115311061395913;010779530218014921280341153110613959131717073110151108;;;;
;107871;7795302180309;20023315800141705215;010779530218030921200233158001417052151717022810150806;;;;
;108521;7795302180309;21024015830923995913;010779530218030921210240158309239959131717022810150806;;;;
;107861;7795302180309;24021015810525975311;010779530218030921240210158105259753111717022810150806;;;;
;108051;7795302303708;30626262314;0107795302303708171706302100030626262314103001103g00;;;;
;108061;7795302303708;75594444384;0107795302303708171706302100075594444384103001103g00;;;;
;108071;7795302303708;93871348092;0107795302303708171706302100093871348092103001103g00;;;;
;107571;7791909336484;1549485518;0107795302303708171706302100093871348092103001103G0001;;;;
;105641;7795306001198;48;0107795306001198210000000048;;;;
;105791;7795306001228;1339;010779530600122810B000217161130210000001339;;;;
;107761;7795306001228;2088;010779530600122810B000217161130210000002088;;;;
;107751;7795306001228;2094;010779530600122810B000217161130210000002094;;;;
;107741;7795306001228;2104;010779530600122810B000217161130210000002104;;;;
;105781;7795306001228;2807;010779530600122810B000217161130210000002807;;;;
;105801;7795306001228;2814;010779530600122810B000217161130210000002814;;;;
;106401;7795306001228;5814;010779530600122810b000217161130210000005814;;;;
;106411;7795306001228;5818;010779530600122810b000217161130210000005818;;;;
;107811;7795306011159;58711;0107795306011159210000058711;;;;
;107801;7795306011159;58712;0107795306011159210000058712;;;;
;107791;7795306011159;58713;0107795306011159210000058713;;;;
;105761;7795306011159;62071;0107795306011159210000062071;;;;
;105851;7795306104196;256105;010779530610419610B595617180630210000256105;;;;
;105871;7795306104196;256123;010779530610419610B595617180630210000256123;;;;
;105861;7795306104196;256128;010779530610419610B595617180630210000256128;;;;
;107631;7795306104196;272876;010779530610419610B595617180630210000272876;;;;
;107671;7795306104196;272896;010779530610419610B595617180630210000272896;;;;
;107621;7795306104196;272899;010779530610419610B595617180630210000272899;;;;
;107661;7795306104196;272900;010779530610419610B595617180630210000272900;;;;
;107651;7795306104196;272904;010779530610419610B595617180630210000272904;;;;
;107611;7795306104196;272907;010779530610419610B595617180630210000272907;;;;
;107601;7795306104196;272929;010779530610419610B595617180630210000272929;;;;
;107641;7795306104196;273075;010779530610419610B595617180630210000273075;;;;
;106301;7795306104196;210829;0107795306104196210000210829;;;;
;106281;7795306104196;210868;0107795306104196210000210868;;;;
;106311;7795306104196;210879;0107795306104196210000210879;;;;
;106321;7795306104196;210880;0107795306104196210000210880;;;;
;106291;7795306104196;210881;0107795306104196210000210881;;;;
;108021;7795306150599;66734;01077953061505991040314117170331210000066734;;;;
;108001;7795306150599;66735;01077953061505991040314117170331210000066735;;;;
;108011;7795306150599;66756;01077953061505991040314117170331210000066756;;;;
;108031;7795306150599;66776;01077953061505991040314117170331210000066776;;;;
;107981;7795306150599;66779;01077953061505991040314117170331210000066779;;;;
;108041;7795306150599;66780;01077953061505991040314117170331210000066780;;;;
;107991;7795306150599;66868;01077953061505991040314117170331210000066868;;;;
;104851;7795306151824;24589;010779530615182410h555617180331210000024589;;;;
;104841;7795306151824;24590;010779530615182410h555617180331210000024590;;;;
;104861;7795306151824;24594;010779530615182410h555617180331210000024594;;;;
;104881;7795306151824;24595;010779530615182410h555617180331210000024595;;;;
;104771;7795306151824;24596;010779530615182410h555617180331210000024596;;;;
;104781;7795306151824;24597;010779530615182410h555617180331210000024597;;;;
;104871;7795306151824;24679;010779530615182410h555617180331210000024679;;;;
;104831;7795306151824;24680;010779530615182410h555617180331210000024680;;;;
;104801;7795306151824;24681;010779530615182410h555617180331210000024681;;;;
;104811;7795306151824;24682;010779530615182410h555617180331210000024682;;;;
;104821;7795306151824;24686;010779530615182410h555617180331210000024686;;;;
;104791;7795306151824;24687;010779530615182410h555617180331210000024687;;;;
;108561;7795306289367;51562;010779530628936710s0168a17170228210000051562;;;;
;108551;7795306289367;51563;010779530628936710s0168a17170228210000051563;;;;
;105771;7795306289367;37797;0107795306289367210000037797;;;;
;105991;7795306293043;78221693;01077953062930432178221693;;;;
;104991;7795306398700;21296;010779530639870010152017817171130210000021296;;;;
;105001;7795306398700;21491;010779530639870010152017817171130210000021491;;;;
;107971;7795306399349;17696;010779530639934910151588817171130210000017696;;;;
;107961;7795306399349;17711;010779530639934910151588817171130210000017711;;;;
;107951;7795306399349;17757;010779530639934910151588817171130210000017757;;;;
;103371;7795312002202;43765340;01077953120022022100437653401718022810b5180b01;;;;
;106451;7795312002202;1760394039;01077953120022022117603940391718063010b5465b02;;;;
;108431;7795312002202;2587898831;01077953120022022125878988311718063010b5465b02;;;;
;105921;7795312002202;2726126058;01077953120022022127261260581718022810b5180b01;;;;
;106521;7795312002202;4182414710;01077953120022022141824147101718022810b5180b01;;;;
;106531;7795312002202;5508227202;01077953120022022155082272021718022810b5180b01;;;;
;108091;7795312002202;6168661198;01077953120022022161686611981718063010b5465b02;;;;
;103381;7795312002202;8875389379;01077953120022022188753893791718022810b5180b01;;;;
;104891;7795312002288;7553845420;010779531200228821755384542017180430101 09785;;;;
;108611;7795312107860;1479057787;01077953121078602114790577871718073110536916;;;;
;108601;7795312107860;6097328516;01077953121078602160973285161718073110536916;;;;
;104731;7795312107976;39021029;010779531210797621003902102917170331105c99c;;;;
;105841;7795312107976;1367950474;010779531210797621136795047417170331105C99C;;;;
;105831;7795312107976;3518108841;010779531210797621351810884117170331105C99C;;;;
;108441;7795312107976;5092570259;010779531210797621509257025917170331105c99c;;;;
;105821;7795312107976;6638182144;010779531210797621663818214417170331105C99C;;;;
;106031;7795314023441;G448908425;010779531402344121G4489084251716013110FBS3107;;;;
;103951;7795314023762;3144853235;01077953140237622131448532351717033110FCL9W00.A;;;;
;103961;7795314023762;9666241087;01077953140237622196662410871717033110FCL9W00.A;;;;
;105311;7795314025445;G068917624;010779531402544521g0689176241718033110fdm34013.a;;;;
;105351;7795314025445;G305542531;010779531402544521g3055425311718033110fdm34013.a;;;;
;105331;7795314025445;G679857674;010779531402544521g6798576741718033110fdm34013.a;;;;
;105321;7795314025445;G940570220;010779531402544521g9405702201718033110fdm34013.a;;;;
;105341;7795314025445;G963680224;010779531402544521g9636802241718033110fdm34013.a;;;;
;105071;7795314025506;G302322266;010779531402550621G302322266171702281014M011MK;;;;
;108711;7795314025506;G372136618;010779531402550621G372136618171702281014M011MK;;;;
;105971;7795314025506;G866618765;010779531402550621g866618765171702281014m051mq;;;;
;111191;7795314026961;1389257639;01077953140269612113892576391717063010EGZU700;;;;
;111181;7795314026961;6113115809;01077953140269612161131158091717063010EGZU700;;;;
;111171;7795314026961;6360128869;01077953140269612163601288691717063010EGZU700;;;;
;102951;7795314026961;7985849399;01077953140269612179858493991717053110EFZTW00'3;;;;
;102961;7795314026961;8748806956;01077953140269612187488069561717053110EFZTW00'3;;;;
;111161;7795314026961;8750071662;01077953140269612187500716621717063010EGZU700;;;;
;105911;7795314027784;G069824418;010779531402778421G0698244181717043010FES2M00;;;;
;105901;7795314027784;G274546578;010779531402778421G2745465781717043010FES2M00;;;;
;106441;7795314891552;1882658100;01077953148915522118826581001718013110fbb3a00;;;;
;106431;7795314891552;2030057577;01077953148915522120300575771718013110fbb3a00;;;;
;106421;7795314891552;5520951631;01077953148915522155209516311718013110fbb3a00;;;;
;105651;7795316005049;137826;01077953160050492100001378261717113010c3771 c3;;;;
;108351;7795316005049;137834;01077953160050492100001378341717113010c3771 c3;;;;
;108341;7795316005049;140087;01077953160050492100001400871717113010c3771 c3;;;;
;104681;7795317004713;6222453797;01077953170047132162224537971717083110193288;;;;
;104701;7795317004713;6268647588;01077953170047132162686475881717083110193288;;;;
;104671;7795317004713;8185609440;01077953170047132181856094401717083110193288;;;;
;104691;7795317004713;8812562351;01077953170047132188125623511717083110193288;;;;
;104711;7795317004713;9381513893;01077953170047132193815138931717083110193288;;;;
;108081;7795326000232;3406012717;01077953260002322134060127171717022810p63222;;;;
;103641;7795335000643;1918350190;0107795335000643211918350190171703101032307;;;;
;103651;7795335000643;3076918018;0107795335000643213076918018171703101032307;;;;
;103681;7795335000643;3821003465;0107795335000643213821003465171703101032307;;;;
;103721;7795335000643;3940887854;0107795335000643213940887854171703101032307;;;;
;103661;7795335000643;4424935343;0107795335000643214424935343171703101032307;;;;
;103701;7795335000643;5909882292;0107795335000643215909882292171703101032307;;;;
;103631;7795335000643;6705592184;0107795335000643216705592184171609261030979;;;;
;103691;7795335000643;7583865254;0107795335000643217583865254171703101032307;;;;
;103711;7795335000643;8240843455;0107795335000643218240843455171703101032307;;;;
;103671;7795335000643;8670551950;0107795335000643218670551950171703101032307;;;;
;109001;7795335001374;322654276;0107795335001374210322654276171705081031826;;;;
;109041;7795335001374;685730131;0107795335001374210685730131171705081031826;;;;
;108981;7795335001374;1926359655;0107795335001374211926359655171705081031826;;;;
;109021;7795335001374;2579038011;0107795335001374212579038011171705081031826;;;;
;108971;7795335001374;3521862282;0107795335001374213521862282171705081031826;;;;
;109011;7795335001374;4076895005;0107795335001374214076895005171705081031826;;;;
;109051;7795335001374;5398036698;0107795335001374215398036698171705081031826;;;;
;108991;7795335001374;6780743354;0107795335001374216780743354171705081031826;;;;
;109031;7795335001374;9057955792;0107795335001374219057955792171705081031826;;;;
;111101;7795335002203;63342772;0107795335002203210063342772171707311033021;;;;
;111131;7795335002203;386937595;0107795335002203210386937595171707311033021;;;;
;111151;7795335002203;4147575330;0107795335002203214147575330171707311033021;;;;
;111121;7795335002203;4613296439;0107795335002203214613296439171707311033021;;;;
;111141;7795335002203;4907349056;0107795335002203214907349056171707311033021;;;;
;111111;7795335002203;9569546341;0107795335002203219569546341171707311033021;;;;
;103481;7795342001718;7010111;0107795342001718210007010111;;;;
;105471;7795342001718;864781940;0107795342001718210864781940;;;;
;105441;7795342001718;1334227081;0107795342001718211334227081;;;;
;105451;7795342001718;2938285089;0107795342001718212938285089;;;;
;105411;7795342001718;3908146517;0107795342001718213908146517;;;;
;105461;7795342001718;3983984631;0107795342001718213983984631;;;;
;105421;7795342001718;6358302367;0107795342001718216358302367;;;;
;105481;7795342001718;8552778294;0107795342001718218552778294;;;;
;105431;7795342001718;8636484030;0107795342001718218636484030;;;;
;105491;7795342001718;9544997121;0107795342001718219544997121;;;;
;105981;7795348000159;45760000466;01077953480001592145760000466;;;;
;107381;7795348000258;44505001315;01077953480002582144505001315;;;;
;111061;7795348000326;47422000258;01077953480003262147422000258;;;;
;111071;7795348000326;47422000260;01077953480003262147422000260;;;;
;111081;7795348000326;47422000435;01077953480003262147422000435;;;;
;108371;7795348000357;46898003132;01077953480003572146898003132;;;;
;104721;7795348002979;48448002085;01077953480029792148448002085;;;;
;102051;7795367000376;88739408;010779536700037621887394081717073110G275A;;;;
;102041;7795367000376;93516098;010779536700037621935160981717073110G275A;;;;
;107211;7795367001755;23794126;010779536700175521237941261717073110G340A;;;;
;104491;7795367003360;5581638;010779536700336021055816381717093010g602b;;;;
;104501;7795367003360;7024680;010779536700336021070246801717093010g602b;;;;
;106631;7795373014381;83523;0107795373014381171705311084210000083523;;;;
